pathogen_cat,metric_cat,state,vaccine_coverage_cat,time,winsorized_mean,mean,p025,p975
Diphtheria,Cumulative new infections,US,Current levels,1660,1.4154999999999995,1.4860000000000004,0,7
Diphtheria,Cumulative new infections,US,Current levels,1662,1.419,1.4905000000000004,0,7
Diphtheria,Cumulative new infections,US,Current levels,1664,1.419000000000001,1.4910000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1666,1.419999999999999,1.4920000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1668,1.4220000000000002,1.4940000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1670,1.4229999999999992,1.4959999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1672,1.4240000000000002,1.497,0,7
Diphtheria,Cumulative new infections,US,Current levels,1674,1.4255000000000004,1.4985,0,7
Diphtheria,Cumulative new infections,US,Current levels,1676,1.4265000000000005,1.499500000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1678,1.4280000000000004,1.5015000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1680,1.4285000000000003,1.5019999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1682,1.4315000000000002,1.505,0,7
Diphtheria,Cumulative new infections,US,Current levels,1684,1.4315000000000002,1.5049999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1686,1.4330000000000003,1.507,0,7
Diphtheria,Cumulative new infections,US,Current levels,1688,1.4335000000000002,1.5074999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1690,1.4340000000000002,1.5095,0,7
Diphtheria,Cumulative new infections,US,Current levels,1692,1.4365,1.5119999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1694,1.4370000000000014,1.5129999999999997,0,7
Diphtheria,Cumulative new infections,US,Current levels,1696,1.4375,1.5139999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1698,1.4385000000000003,1.5149999999999995,0,7
Diphtheria,Cumulative new infections,US,Current levels,1700,1.439,1.5159999999999993,0,7
Diphtheria,Cumulative new infections,US,Current levels,1702,1.4400000000000013,1.5169999999999997,0,7
Diphtheria,Cumulative new infections,US,Current levels,1704,1.4415,1.518499999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1706,1.4430000000000003,1.5199999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1708,1.4429999999999998,1.5199999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1710,1.4445000000000001,1.5220000000000005,0,7
Diphtheria,Cumulative new infections,US,Current levels,1712,1.4445,1.5219999999999991,0,7
Diphtheria,Cumulative new infections,US,Current levels,1714,1.4455000000000005,1.5235000000000012,0,7
Diphtheria,Cumulative new infections,US,Current levels,1716,1.4464999999999997,1.5244999999999986,0,7
Diphtheria,Cumulative new infections,US,Current levels,1718,1.4475,1.5259999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1720,1.448499999999999,1.5269999999999992,0,7
Diphtheria,Cumulative new infections,US,Current levels,1722,1.4499999999999993,1.528500000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1724,1.4509999999999996,1.5295000000000007,0,7
Diphtheria,Cumulative new infections,US,Current levels,1726,1.4524999999999995,1.5309999999999995,0,7
Diphtheria,Cumulative new infections,US,Current levels,1728,1.4539999999999995,1.5325000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1730,1.456,1.5344999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1732,1.4569999999999996,1.5355000000000008,0,7
Diphtheria,Cumulative new infections,US,Current levels,1734,1.4590000000000003,1.5374999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1736,1.4599999999999993,1.5385000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1738,1.461999999999999,1.5405000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1740,1.4619999999999993,1.5404999999999993,0,7
Diphtheria,Cumulative new infections,US,Current levels,1742,1.4629999999999994,1.5415000000000008,0,7
Diphtheria,Cumulative new infections,US,Current levels,1744,1.4674999999999991,1.545999999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1746,1.4685000000000004,1.5470000000000013,0,7
Diphtheria,Cumulative new infections,US,Current levels,1748,1.4689999999999994,1.5475000000000005,0,7
Diphtheria,Cumulative new infections,US,Current levels,1750,1.4709999999999999,1.549499999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1752,1.4730000000000008,1.5515,0,7
Diphtheria,Cumulative new infections,US,Current levels,1754,1.4745000000000006,1.5530000000000015,0,7
Diphtheria,Cumulative new infections,US,Current levels,1756,1.4755000000000016,1.5544999999999995,0,7
Diphtheria,Cumulative new infections,US,Current levels,1758,1.4764999999999993,1.5554999999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1760,1.4790000000000008,1.5579999999999992,0,7
Diphtheria,Cumulative new infections,US,Current levels,1762,1.48,1.5590000000000002,0,7
Diphtheria,Cumulative new infections,US,Current levels,1764,1.4805000000000004,1.559999999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1766,1.4820000000000004,1.5615000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1768,1.483999999999999,1.5634999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1770,1.4860000000000009,1.5655,0,7
Diphtheria,Cumulative new infections,US,Current levels,1772,1.4865000000000004,1.5659999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1774,1.4880000000000004,1.5674999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1776,1.4905000000000004,1.57,0,7
Diphtheria,Cumulative new infections,US,Current levels,1778,1.4925,1.5719999999999996,0,7
Diphtheria,Cumulative new infections,US,Current levels,1780,1.4934999999999998,1.5729999999999997,0,7
Diphtheria,Cumulative new infections,US,Current levels,1782,1.4960000000000002,1.5755000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1784,1.4974999999999987,1.577000000000001,0,7
Diphtheria,Cumulative new infections,US,Current levels,1786,1.4995000000000012,1.5790000000000013,0,7
Diphtheria,Cumulative new infections,US,Current levels,1788,1.5,1.5795000000000003,0,7
Diphtheria,Cumulative new infections,US,Current levels,1790,1.5015,1.581,0,7
Diphtheria,Cumulative new infections,US,Current levels,1792,1.503,1.5824999999999998,0,7
Diphtheria,Cumulative new infections,US,Current levels,1794,1.5035,1.5830000000000009,0,7
Diphtheria,Cumulative new infections,US,Current levels,1796,1.504,1.5839999999999987,0,7
Diphtheria,Cumulative new infections,US,Current levels,1798,1.5065,1.5864999999999994,0,7
Diphtheria,Cumulative new infections,US,Current levels,1800,1.507,1.5869999999999982,0,7
Diphtheria,Cumulative new infections,US,Current levels,1802,1.5095000000000003,1.5894999999999997,0,7
Diphtheria,Cumulative new infections,US,Current levels,1804,1.5113999999999992,1.5915000000000021,0,7
Diphtheria,Cumulative new infections,US,Current levels,1806,1.5128999999999988,1.5935000000000006,0,7
Diphtheria,Cumulative new infections,US,Current levels,1808,1.5138999999999996,1.5945000000000011,0,7
Diphtheria,Cumulative new infections,US,Current levels,1810,1.5153999999999996,1.5959999999999979,0,7
Diphtheria,Cumulative new infections,US,Current levels,1812,1.5179,1.5984999999999991,0,7
Diphtheria,Cumulative new infections,US,Current levels,1814,1.5194,1.6005000000000016,0,7
Diphtheria,Cumulative new infections,US,Current levels,1816,1.5213999999999994,1.6025000000000007,0,7
Diphtheria,Cumulative new infections,US,Current levels,1818,1.5229,1.6040000000000008,0,7
Diphtheria,Cumulative new infections,US,Current levels,1820,1.5243999999999993,1.6059999999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1822,1.5258999999999994,1.607499999999999,0,7
Diphtheria,Cumulative new infections,US,Current levels,1824,1.5268999999999995,1.6084999999999996,0,7
Diphtheria,Cumulative new infections,US,High vaccination,1,0,0.0015000000000000085,0,0
Diphtheria,Cumulative new infections,US,High vaccination,2,0,0.0020000000000000204,0,0
Diphtheria,Cumulative new infections,US,High vaccination,4,0,0.0030000000000000313,0,0
Diphtheria,Cumulative new infections,US,High vaccination,6,0,0.004499999999999961,0,0
Diphtheria,Cumulative new infections,US,High vaccination,8,0,0.00549999999999999,0,0
Diphtheria,Cumulative new infections,US,High vaccination,10,0,0.007000000000000022,0,0
Diphtheria,Cumulative new infections,US,High vaccination,12,0,0.007500000000000001,0,0
Diphtheria,Cumulative new infections,US,High vaccination,14,0,0.009499999999999982,0,0
Diphtheria,Cumulative new infections,US,High vaccination,16,0,0.010500000000000035,0,0
Diphtheria,Cumulative new infections,US,High vaccination,18,0,0.01150000000000006,0,0
Diphtheria,Cumulative new infections,US,High vaccination,20,0,0.01199999999999999,0,0
Diphtheria,Cumulative new infections,US,High vaccination,22,0,0.013500000000000035,0,0
Diphtheria,Cumulative new infections,US,High vaccination,24,0,0.014500000000000034,0,0
Diphtheria,Cumulative new infections,US,High vaccination,26,0,0.01499999999999999,0,0
Diphtheria,Cumulative new infections,US,High vaccination,28,0,0.016500000000000094,0,0
Diphtheria,Cumulative new infections,US,High vaccination,30,0,0.01849999999999996,0,0
Diphtheria,Cumulative new infections,US,High vaccination,32,0,0.02100000000000006,0,0
Diphtheria,Cumulative new infections,US,High vaccination,34,0,0.023000000000000038,0,0
Diphtheria,Cumulative new infections,US,High vaccination,36,0.021000000000000067,0.02549999999999995,0,0
Diphtheria,Cumulative new infections,US,High vaccination,38,0.02149999999999999,0.026499999999999985,0,0
Diphtheria,Cumulative new infections,US,High vaccination,40,0.02200000000000004,0.027500000000000056,0,0
Diphtheria,Cumulative new infections,US,High vaccination,42,0.02199999999999996,0.028499999999999887,0,0
Diphtheria,Cumulative new infections,US,High vaccination,44,0.023999999999999983,0.03149999999999996,0,0
Diphtheria,Cumulative new infections,US,High vaccination,46,0.024499999999999952,0.03199999999999997,0,0
Diphtheria,Cumulative new infections,US,High vaccination,48,0.028000000000000077,0.03549999999999984,0,1
Diphtheria,Cumulative new infections,US,High vaccination,50,0.0295,0.037500000000000165,0,1
Diphtheria,Cumulative new infections,US,High vaccination,52,0.030999999999999955,0.039499999999999896,0,1
Diphtheria,Cumulative new infections,US,High vaccination,54,0.0310000000000001,0.03949999999999991,0,1
Diphtheria,Cumulative new infections,US,High vaccination,56,0.03199999999999997,0.04150000000000001,0,1
Diphtheria,Cumulative new infections,US,High vaccination,58,0.03299999999999987,0.042999999999999955,0,1
Diphtheria,Cumulative new infections,US,High vaccination,60,0.033999999999999996,0.04399999999999998,0,1
Diphtheria,Cumulative new infections,US,High vaccination,62,0.03600000000000012,0.046500000000000014,0,1
Diphtheria,Cumulative new infections,US,High vaccination,64,0.03750000000000009,0.047999999999999966,0,1
Diphtheria,Cumulative new infections,US,High vaccination,66,0.03850000000000002,0.05000000000000011,0,1
Diphtheria,Cumulative new infections,US,High vaccination,68,0.03900000000000003,0.05150000000000004,0,1
Diphtheria,Cumulative new infections,US,High vaccination,70,0.03999999999999997,0.0524999999999999,0,1
Diphtheria,Cumulative new infections,US,High vaccination,72,0.04049999999999997,0.05350000000000011,0,1
Diphtheria,Cumulative new infections,US,High vaccination,74,0.04150000000000014,0.05549999999999985,0,1
Diphtheria,Cumulative new infections,US,High vaccination,76,0.04299999999999996,0.05749999999999993,0,1
Diphtheria,Cumulative new infections,US,High vaccination,78,0.04500000000000006,0.05950000000000011,0,1
Diphtheria,Cumulative new infections,US,High vaccination,80,0.04600000000000007,0.0629999999999999,0,1
Diphtheria,Cumulative new infections,US,High vaccination,82,0.048499999999999925,0.06549999999999992,0,1
Diphtheria,Cumulative new infections,US,High vaccination,84,0.048999999999999946,0.0674999999999999,0,1
Diphtheria,Cumulative new infections,US,High vaccination,86,0.05149999999999994,0.07149999999999984,0,1
Diphtheria,Cumulative new infections,US,High vaccination,88,0.05249999999999991,0.07299999999999995,0,1
Diphtheria,Cumulative new infections,US,High vaccination,90,0.055000000000000084,0.07599999999999983,0,1
Diphtheria,Cumulative new infections,US,High vaccination,92,0.05549999999999993,0.07700000000000004,0,1
Diphtheria,Cumulative new infections,US,High vaccination,94,0.0565000000000001,0.07999999999999995,0,1
Diphtheria,Cumulative new infections,US,High vaccination,96,0.057500000000000016,0.0819999999999997,0,1
Diphtheria,Cumulative new infections,US,High vaccination,98,0.05749999999999991,0.08550000000000009,0,1
Diphtheria,Cumulative new infections,US,High vaccination,100,0.059000000000000025,0.08800000000000015,0,1
Diphtheria,Cumulative new infections,US,High vaccination,102,0.061000000000000054,0.09150000000000007,0,1
Diphtheria,Cumulative new infections,US,High vaccination,104,0.06300000000000001,0.09399999999999996,0,1
Diphtheria,Cumulative new infections,US,High vaccination,106,0.06399999999999995,0.09599999999999992,0,1
Diphtheria,Cumulative new infections,US,High vaccination,108,0.06450000000000009,0.09899999999999988,0,1
Diphtheria,Cumulative new infections,US,High vaccination,110,0.06599999999999978,0.10099999999999977,0,1
Diphtheria,Cumulative new infections,US,High vaccination,112,0.06599999999999999,0.10149999999999972,0,1
Diphtheria,Cumulative new infections,US,High vaccination,114,0.06650000000000028,0.10300000000000008,0,1
Diphtheria,Cumulative new infections,US,High vaccination,116,0.0680000000000002,0.10499999999999984,0,1
Diphtheria,Cumulative new infections,US,High vaccination,118,0.06999999999999983,0.10949999999999985,0,1
Diphtheria,Cumulative new infections,US,High vaccination,120,0.07100000000000004,0.11099999999999989,0,1
Diphtheria,Cumulative new infections,US,High vaccination,122,0.09199999999999989,0.11300000000000002,0,1
Diphtheria,Cumulative new infections,US,High vaccination,124,0.09250000000000008,0.11450000000000018,0,1
Diphtheria,Cumulative new infections,US,High vaccination,126,0.09549999999999999,0.11850000000000012,0,1
Diphtheria,Cumulative new infections,US,High vaccination,128,0.09599999999999993,0.11949999999999984,0,1
Diphtheria,Cumulative new infections,US,High vaccination,130,0.09749999999999992,0.12149999999999993,0,1
Diphtheria,Cumulative new infections,US,High vaccination,132,0.09899999999999985,0.12299999999999996,0,1
Diphtheria,Cumulative new infections,US,High vaccination,134,0.10049999999999985,0.1255000000000002,0,1
Diphtheria,Cumulative new infections,US,High vaccination,136,0.10300000000000013,0.12849999999999986,0,1
Diphtheria,Cumulative new infections,US,High vaccination,138,0.10450000000000012,0.1299999999999999,0,1
Diphtheria,Cumulative new infections,US,High vaccination,140,0.10600000000000004,0.1324999999999999,0,1
Diphtheria,Cumulative new infections,US,High vaccination,142,0.10650000000000007,0.13350000000000012,0,1
Diphtheria,Cumulative new infections,US,High vaccination,144,0.10700000000000026,0.1339999999999998,0,1
Diphtheria,Cumulative new infections,US,High vaccination,146,0.1085,0.13549999999999982,0,1
Diphtheria,Cumulative new infections,US,High vaccination,148,0.10999999999999997,0.13750000000000015,0,1
Diphtheria,Cumulative new infections,US,High vaccination,150,0.11000000000000003,0.13750000000000026,0,1
