"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Maine"	"23"	"2004"	"2004"	"50-54 years"	"50-54"	409	101914	401.3187590	362.4246454	440.2128725	19.8439355
	"Maine"	"23"	"2004"	"2004"	"55-59 years"	"55-59"	571	86898	657.0922231	603.1952538	710.9891923	27.4984537
	"Maine"	"23"	"2004"	"2004"	"60-64 years "	"60-64"	660	65653	1005.2853640	928.5892317	1081.9814962	39.1306797
	"Maine"	"23"	"2004"	"2004"	"65-69 years"	"65-69"	897	52165	1719.5437554	1607.0125214	1832.0749894	57.4138949
	"Maine"	"23"	"2004"	"2004"	"70-74 years"	"70-74"	1194	44994	2653.6871583	2503.1638930	2804.2104235	76.7975843
	"Maine"	"23"	"2004"	"2004"	"75-79 years"	"75-79"	1663	39277	4234.0300939	4030.5303406	4437.5298473	103.8264048
	"Maine"	"23"	"2004"	"2004"	"80-84 years"	"80-84"	2063	28443	7253.1026966	6940.1128249	7566.0925683	159.6887100
	"Maine"	"23"	"2004"	"2004"	"85-89 years"	"85-89"	1979	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"90-94 years"	"90-94"	1308	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"95-99 years"	"95-99"	546	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"100+ years"	"100+"	108	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2004"	"2004"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2005"	"2005"	"< 1 year"	"1"	97	13987	693.5011082	562.3808536	846.0158719	70.4143691
	"Maine"	"23"	"2005"	"2005"	"1-4 years"	"1-4"	14	57040	Unreliable	13.4185484	41.1809607	6.5597079
	"Maine"	"23"	"2005"	"2005"	"5-9 years"	"5-9"	Suppressed	75891	Suppressed	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2005"	"2005"	"10-14 years"	"10-14"	17	87574	Unreliable	11.3083564	31.0808002	4.7081390
	"Maine"	"23"	"2005"	"2005"	"15-19 years"	"15-19"	59	94391	62.5059593	47.5826615	80.6283120	8.1375828
	"Maine"	"23"	"2005"	"2005"	"20-24 years"	"20-24"	72	79811	90.2131285	70.5863603	113.6080991	10.6317192
	"Maine"	"23"	"2005"	"2005"	"25-29 years"	"25-29"	67	69581	96.2906541	74.6242940	122.2852790	11.7637757
	"Maine"	"23"	"2005"	"2005"	"30-34 years"	"30-34"	82	76121	107.7232301	85.6755166	133.7125366	11.8960407
	"Maine"	"23"	"2005"	"2005"	"35-39 years"	"35-39"	108	90665	119.1198368	96.6537060	141.5859676	11.4623116
	"Maine"	"23"	"2005"	"2005"	"40-44 years"	"40-44"	206	107191	192.1803136	165.9362333	218.4243940	13.3898369
	"Maine"	"23"	"2005"	"2005"	"45-49 years"	"45-49"	315	110896	284.0499206	252.6812968	315.4185445	16.0043999
	"Maine"	"23"	"2005"	"2005"	"50-54 years"	"50-54"	466	103684	449.4425369	408.6352909	490.2497830	20.8200235
	"Maine"	"23"	"2005"	"2005"	"55-59 years"	"55-59"	635	91895	691.0060395	637.2594326	744.7526464	27.4217382
	"Maine"	"23"	"2005"	"2005"	"60-64 years "	"60-64"	775	68680	1128.4216657	1048.9748242	1207.8685072	40.5341028
	"Maine"	"23"	"2005"	"2005"	"65-69 years"	"65-69"	885	52718	1678.7435032	1568.1400259	1789.3469804	56.4303455
	"Maine"	"23"	"2005"	"2005"	"70-74 years"	"70-74"	1245	45140	2758.0859548	2604.8787489	2911.2931607	78.1669418
	"Maine"	"23"	"2005"	"2005"	"75-79 years"	"75-79"	1691	39104	4324.3657938	4118.2521738	4530.4794138	105.1600102
	"Maine"	"23"	"2005"	"2005"	"80-84 years"	"80-84"	2126	29025	7324.7200689	7013.3581658	7636.0819720	158.8581138
	"Maine"	"23"	"2005"	"2005"	"85-89 years"	"85-89"	1962	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2005"	"2005"	"90-94 years"	"90-94"	1406	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2005"	"2005"	"95-99 years"	"95-99"	530	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2005"	"2005"	"100+ years"	"100+"	103	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2005"	"2005"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2006"	"2006"	"< 1 year"	"1"	89	14012	635.1698544	510.0922067	781.6336711	67.3278699
	"Maine"	"23"	"2006"	"2006"	"1-4 years"	"1-4"	12	56811	Unreliable	10.9142948	36.8970798	6.0975896
	"Maine"	"23"	"2006"	"2006"	"5-9 years"	"5-9"	Suppressed	75533	Suppressed	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2006"	"2006"	"10-14 years"	"10-14"	15	85366	Unreliable	9.8345360	28.9813860	4.5369156
	"Maine"	"23"	"2006"	"2006"	"15-19 years"	"15-19"	61	94177	64.7716534	49.5451331	83.2017796	8.2931604
	"Maine"	"23"	"2006"	"2006"	"20-24 years"	"20-24"	79	80392	98.2684844	77.8001418	122.4720121	11.0560683
	"Maine"	"23"	"2006"	"2006"	"25-29 years"	"25-29"	75	70538	106.3256684	83.6315178	133.2802886	12.2774307
	"Maine"	"23"	"2006"	"2006"	"30-34 years"	"30-34"	71	73229	96.9561239	75.7237024	122.2965765	11.5065750
	"Maine"	"23"	"2006"	"2006"	"35-39 years"	"35-39"	122	89742	135.9452653	111.8217695	160.0687611	12.3079060
	"Maine"	"23"	"2006"	"2006"	"40-44 years"	"40-44"	190	104183	182.3714042	156.4394042	208.3034042	13.2306122
	"Maine"	"23"	"2006"	"2006"	"45-49 years"	"45-49"	337	111597	301.9794439	269.7377016	334.2211862	16.4498685
	"Maine"	"23"	"2006"	"2006"	"50-54 years"	"50-54"	483	105294	458.7155963	417.8059229	499.6252697	20.8722823
	"Maine"	"23"	"2006"	"2006"	"55-59 years"	"55-59"	617	97310	634.0561093	584.0248792	684.0873394	25.5261378
	"Maine"	"23"	"2006"	"2006"	"60-64 years "	"60-64"	784	70988	1104.4120133	1027.1031724	1181.7208542	39.4432862
	"Maine"	"23"	"2006"	"2006"	"65-69 years"	"65-69"	868	53867	1611.3761672	1504.1765722	1718.5757623	54.6936709
	"Maine"	"23"	"2006"	"2006"	"70-74 years"	"70-74"	1140	45480	2506.5963061	2361.0879142	2652.1046979	74.2389754
	"Maine"	"23"	"2006"	"2006"	"75-79 years"	"75-79"	1575	39453	3992.0918561	3794.9329872	4189.2507250	100.5912596
	"Maine"	"23"	"2006"	"2006"	"80-84 years"	"80-84"	1961	29343	6683.0249122	6387.2302351	6978.8195894	150.9156516
	"Maine"	"23"	"2006"	"2006"	"85-89 years"	"85-89"	1856	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2006"	"2006"	"90-94 years"	"90-94"	1321	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2006"	"2006"	"95-99 years"	"95-99"	519	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2006"	"2006"	"100+ years"	"100+"	112	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2006"	"2006"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"< 1 year"	"1"	89	14385	618.7000348	496.8656239	761.3660758	65.5820725
	"Maine"	"23"	"2007"	"2007"	"1-4 years"	"1-4"	14	56881	Unreliable	13.4560574	41.2960743	6.5780443
	"Maine"	"23"	"2007"	"2007"	"5-9 years"	"5-9"	12	75146	Unreliable	8.2512975	27.8944987	4.6098284
	"Maine"	"23"	"2007"	"2007"	"10-14 years"	"10-14"	Suppressed	83154	Suppressed	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2007"	"2007"	"15-19 years"	"15-19"	48	93175	51.5159646	37.9837510	68.3024416	7.4356890
	"Maine"	"23"	"2007"	"2007"	"20-24 years"	"20-24"	89	79870	111.4310755	89.4880681	137.1259672	11.8116704
	"Maine"	"23"	"2007"	"2007"	"25-29 years"	"25-29"	75	72013	104.1478622	81.9185425	130.5503867	12.0259593
	"Maine"	"23"	"2007"	"2007"	"30-34 years"	"30-34"	78	71615	108.9157299	86.0935279	135.9322768	12.3322780
	"Maine"	"23"	"2007"	"2007"	"35-39 years"	"35-39"	100	88026	113.6027992	91.3366505	135.8689478	11.3602799
	"Maine"	"23"	"2007"	"2007"	"40-44 years"	"40-44"	168	100747	166.7543450	141.5382061	191.9704840	12.8653770
	"Maine"	"23"	"2007"	"2007"	"45-49 years"	"45-49"	309	111318	277.5831402	246.6324801	308.5338003	15.7911531
	"Maine"	"23"	"2007"	"2007"	"50-54 years"	"50-54"	448	107663	416.1132422	377.5806168	454.6458677	19.6595028
	"Maine"	"23"	"2007"	"2007"	"55-59 years"	"55-59"	625	97487	641.1111225	590.8480105	691.3742345	25.6444449
	"Maine"	"23"	"2007"	"2007"	"60-64 years "	"60-64"	809	77556	1043.1172314	971.2360957	1114.9983671	36.6740488
	"Maine"	"23"	"2007"	"2007"	"65-69 years"	"65-69"	872	55933	1559.0080990	1455.5305340	1662.4856639	52.7946760
	"Maine"	"23"	"2007"	"2007"	"70-74 years"	"70-74"	1126	45656	2466.2694936	2322.2148020	2610.3241852	73.4972916
	"Maine"	"23"	"2007"	"2007"	"75-79 years"	"75-79"	1660	39556	4196.5820609	3994.6999918	4398.4641300	103.0010557
	"Maine"	"23"	"2007"	"2007"	"80-84 years"	"80-84"	1913	29851	6408.4955278	6121.3152099	6695.6758457	146.5205704
	"Maine"	"23"	"2007"	"2007"	"85-89 years"	"85-89"	2022	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"90-94 years"	"90-94"	1375	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"95-99 years"	"95-99"	533	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"100+ years"	"100+"	120	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2007"	"2007"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2008"	"2008"	"< 1 year"	"1"	75	13965	537.0569280	422.4274973	673.2062299	62.0139924
	"Maine"	"23"	"2008"	"2008"	"1-4 years"	"1-4"	17	57242	Unreliable	17.3005485	47.5502254	7.2029377
	"Maine"	"23"	"2008"	"2008"	"5-9 years"	"5-9"	11	74959	Unreliable	7.3256047	26.2571272	4.4245852
	"Maine"	"23"	"2008"	"2008"	"10-14 years"	"10-14"	Suppressed	80956	Suppressed	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2008"	"2008"	"15-19 years"	"15-19"	49	92327	53.0722324	39.2633682	70.1641448	7.5817475
	"Maine"	"23"	"2008"	"2008"	"20-24 years"	"20-24"	63	80001	78.7490156	60.5131061	100.7538531	9.9214434
	"Maine"	"23"	"2008"	"2008"	"25-29 years"	"25-29"	60	72758	82.4651585	62.9299871	106.1491520	10.6462062
	"Maine"	"23"	"2008"	"2008"	"30-34 years"	"30-34"	82	71184	115.1944257	91.6175826	142.9862329	12.7210962
	"Maine"	"23"	"2008"	"2008"	"35-39 years"	"35-39"	104	85698	121.3563910	98.0324436	144.6803385	11.8999732
	"Maine"	"23"	"2008"	"2008"	"40-44 years"	"40-44"	197	97312	202.4416310	174.1718278	230.7114343	14.4233690
	"Maine"	"23"	"2008"	"2008"	"45-49 years"	"45-49"	318	110517	287.7385380	256.1128091	319.3642669	16.1355760
	"Maine"	"23"	"2008"	"2008"	"50-54 years"	"50-54"	451	109597	411.5076143	373.5284262	449.4868023	19.3771368
	"Maine"	"23"	"2008"	"2008"	"55-59 years"	"55-59"	622	98961	628.5304312	579.1349536	677.9259087	25.2017743
	"Maine"	"23"	"2008"	"2008"	"60-64 years "	"60-64"	807	81694	987.8326438	919.6768661	1055.9884215	34.7733560
	"Maine"	"23"	"2008"	"2008"	"65-69 years"	"65-69"	903	59398	1520.2532072	1421.0951236	1619.4112907	50.5908590
	"Maine"	"23"	"2008"	"2008"	"70-74 years"	"70-74"	1131	46584	2427.8722308	2286.3741346	2569.3703270	72.1929062
	"Maine"	"23"	"2008"	"2008"	"75-79 years"	"75-79"	1532	39115	3916.6560143	3720.5268764	4112.7851522	100.0658867
	"Maine"	"23"	"2008"	"2008"	"80-84 years"	"80-84"	2015	30326	6644.4634967	6354.3429641	6934.5840292	148.0206799
	"Maine"	"23"	"2008"	"2008"	"85-89 years"	"85-89"	2008	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2008"	"2008"	"90-94 years"	"90-94"	1404	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2008"	"2008"	"95-99 years"	"95-99"	571	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2008"	"2008"	"100+ years"	"100+"	114	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2008"	"2008"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2009"	"2009"	"< 1 year"	"1"	76	13419	566.3611297	446.2302705	708.8859080	64.9660771
	"Maine"	"23"	"2009"	"2009"	"1-4 years"	"1-4"	Suppressed	56771	Suppressed	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2009"	"2009"	"5-9 years"	"5-9"	12	74425	Unreliable	8.3312328	28.1647296	4.6544866
	"Maine"	"23"	"2009"	"2009"	"10-14 years"	"10-14"	13	79945	Unreliable	8.6584277	27.8071049	4.5100397
	"Maine"	"23"	"2009"	"2009"	"15-19 years"	"15-19"	46	90489	50.8349081	37.2177613	67.8066505	7.4951983
	"Maine"	"23"	"2009"	"2009"	"20-24 years"	"20-24"	61	79971	76.2776506	58.3463005	97.9816934	9.7663524
	"Maine"	"23"	"2009"	"2009"	"25-29 years"	"25-29"	69	72433	95.2604476	74.1183438	120.5578120	11.4680102
	"Maine"	"23"	"2009"	"2009"	"30-34 years"	"30-34"	71	71749	98.9560830	77.2856904	124.8192449	11.7439264
	"Maine"	"23"	"2009"	"2009"	"35-39 years"	"35-39"	107	83017	128.8892636	104.4672806	153.3112467	12.4601954
	"Maine"	"23"	"2009"	"2009"	"40-44 years"	"40-44"	169	93350	181.0391002	153.7439743	208.3342260	13.9260846
	"Maine"	"23"	"2009"	"2009"	"45-49 years"	"45-49"	314	109186	287.5826571	255.7733698	319.3919445	16.2292282
	"Maine"	"23"	"2009"	"2009"	"50-54 years"	"50-54"	479	110188	434.7115838	395.7811245	473.6420432	19.8624792
	"Maine"	"23"	"2009"	"2009"	"55-59 years"	"55-59"	609	101200	601.7786561	553.9834647	649.5738475	24.3853017
	"Maine"	"23"	"2009"	"2009"	"60-64 years "	"60-64"	800	85777	932.6509437	868.0215307	997.2803568	32.9741903
	"Maine"	"23"	"2009"	"2009"	"65-69 years"	"65-69"	882	62777	1404.9731590	1312.2496611	1497.6966568	47.3079071
	"Maine"	"23"	"2009"	"2009"	"70-74 years"	"70-74"	1162	47252	2459.1551680	2317.7585767	2600.5517594	72.1411180
	"Maine"	"23"	"2009"	"2009"	"75-79 years"	"75-79"	1567	38661	4053.1802074	3852.4940182	4253.8663967	102.3909129
	"Maine"	"23"	"2009"	"2009"	"80-84 years"	"80-84"	1971	30565	6448.5522657	6163.8604492	6733.2440821	145.2509267
	"Maine"	"23"	"2009"	"2009"	"85-89 years"	"85-89"	2075	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2009"	"2009"	"90-94 years"	"90-94"	1406	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2009"	"2009"	"95-99 years"	"95-99"	576	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2009"	"2009"	"100+ years"	"100+"	121	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"< 1 year"	"1"	70	13180	531.1077390	414.0250379	671.0227618	63.4795164
	"Maine"	"23"	"2010"	"2010"	"1-4 years"	"1-4"	13	56340	Unreliable	12.2860845	39.4575612	6.3996295
	"Maine"	"23"	"2010"	"2010"	"5-9 years"	"5-9"	Suppressed	74116	Suppressed	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2010"	"2010"	"10-14 years"	"10-14"	11	79013	Unreliable	6.9497424	24.9099262	4.1975685
	"Maine"	"23"	"2010"	"2010"	"15-19 years"	"15-19"	52	88310	58.8834787	43.9771260	77.2180274	8.1656693
	"Maine"	"23"	"2010"	"2010"	"20-24 years"	"20-24"	66	79646	82.8666851	64.0890942	105.4271401	10.2001838
	"Maine"	"23"	"2010"	"2010"	"25-29 years"	"25-29"	70	72681	96.3112781	75.0794568	121.6835211	11.5113995
	"Maine"	"23"	"2010"	"2010"	"30-34 years"	"30-34"	62	71943	86.1793364	66.0728354	110.4776003	10.9447867
	"Maine"	"23"	"2010"	"2010"	"35-39 years"	"35-39"	108	79905	135.1605031	109.6690852	160.6519210	13.0058255
	"Maine"	"23"	"2010"	"2010"	"40-44 years"	"40-44"	147	91471	160.7066721	134.7271408	186.6862034	13.2548629
	"Maine"	"23"	"2010"	"2010"	"45-49 years"	"45-49"	310	107619	288.0532248	255.9869902	320.1194594	16.3603238
	"Maine"	"23"	"2010"	"2010"	"50-54 years"	"50-54"	492	110956	443.4190129	404.2369019	482.6011240	19.9908730
	"Maine"	"23"	"2010"	"2010"	"55-59 years"	"55-59"	658	102441	642.3209457	593.2420018	691.3998896	25.0402775
	"Maine"	"23"	"2010"	"2010"	"60-64 years "	"60-64"	853	89660	951.3718492	887.5261199	1015.2175785	32.5743517
	"Maine"	"23"	"2010"	"2010"	"65-69 years"	"65-69"	996	65014	1531.9777279	1436.8342870	1627.1211687	48.5425719
	"Maine"	"23"	"2010"	"2010"	"70-74 years"	"70-74"	1147	47637	2407.7922623	2268.4466248	2547.1378998	71.0947130
	"Maine"	"23"	"2010"	"2010"	"75-79 years"	"75-79"	1524	38894	3918.3421607	3721.6142657	4115.0700557	100.3713750
	"Maine"	"23"	"2010"	"2010"	"80-84 years"	"80-84"	1989	30399	6542.9783874	6255.4278620	6830.5289129	146.7094518
	"Maine"	"23"	"2010"	"2010"	"85-89 years"	"85-89"	2010	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"90-94 years"	"90-94"	1437	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"95-99 years"	"95-99"	603	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"100+ years"	"100+"	125	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2011"	"2011"	"< 1 year"	"1"	83	12875	644.6601942	513.4653981	799.1530097	70.7606492
	"Maine"	"23"	"2011"	"2011"	"1-4 years"	"1-4"	Suppressed	54818	Suppressed	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2011"	"2011"	"5-9 years"	"5-9"	11	73252	Unreliable	7.4963141	26.8690002	4.5276918
	"Maine"	"23"	"2011"	"2011"	"10-14 years"	"10-14"	10	78071	Unreliable	6.1423576	23.5559939	4.0505151
	"Maine"	"23"	"2011"	"2011"	"15-19 years"	"15-19"	40	86128	46.4425042	33.1789894	63.2416868	7.3432047
	"Maine"	"23"	"2011"	"2011"	"20-24 years"	"20-24"	64	80021	79.9790055	61.5934317	102.1315905	9.9973757
	"Maine"	"23"	"2011"	"2011"	"25-29 years"	"25-29"	61	73506	82.9864229	63.4779746	106.5993796	10.6253227
	"Maine"	"23"	"2011"	"2011"	"30-34 years"	"30-34"	81	72948	111.0379997	88.1797171	138.0102402	12.3375555
	"Maine"	"23"	"2011"	"2011"	"35-39 years"	"35-39"	104	75441	137.8560730	111.3609887	164.3511572	13.5179001
	"Maine"	"23"	"2011"	"2011"	"40-44 years"	"40-44"	191	90208	211.7328840	181.7047946	241.7609734	15.3204538
	"Maine"	"23"	"2011"	"2011"	"45-49 years"	"45-49"	284	103247	275.0685250	243.0767895	307.0602605	16.3223140
	"Maine"	"23"	"2011"	"2011"	"50-54 years"	"50-54"	461	111497	413.4640394	375.7204367	451.2076421	19.2569401
	"Maine"	"23"	"2011"	"2011"	"55-59 years"	"55-59"	654	104755	624.3138752	576.4651707	672.1625798	24.4126044
	"Maine"	"23"	"2011"	"2011"	"60-64 years "	"60-64"	887	95203	931.6933290	870.3782563	993.0084017	31.2832003
	"Maine"	"23"	"2011"	"2011"	"65-69 years"	"65-69"	1025	67677	1514.5470396	1421.8262962	1607.2677830	47.3065017
	"Maine"	"23"	"2011"	"2011"	"70-74 years"	"70-74"	1132	49036	2308.5080349	2174.0260073	2442.9900625	68.6132794
	"Maine"	"23"	"2011"	"2011"	"75-79 years"	"75-79"	1495	39076	3825.8777766	3631.9381448	4019.8174084	98.9487917
	"Maine"	"23"	"2011"	"2011"	"80-84 years"	"80-84"	2002	30628	6536.5025467	6250.1708218	6822.8342716	146.0876147
	"Maine"	"23"	"2011"	"2011"	"85-89 years"	"85-89"	2132	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2011"	"2011"	"90-94 years"	"90-94"	1502	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2011"	"2011"	"95-99 years"	"95-99"	627	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2011"	"2011"	"100+ years"	"100+"	148	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2012"	"2012"	"< 1 year"	"1"	86	12803	671.7175662	537.2867297	829.5644771	72.4331680
	"Maine"	"23"	"2012"	"2012"	"1-4 years"	"1-4"	12	54101	Unreliable	11.4610081	38.7453097	6.4030270
	"Maine"	"23"	"2012"	"2012"	"5-9 years"	"5-9"	11	73104	Unreliable	7.5114905	26.9233968	4.5368582
	"Maine"	"23"	"2012"	"2012"	"10-14 years"	"10-14"	Suppressed	77009	Suppressed	Suppressed	Suppressed	Suppressed
	"Maine"	"23"	"2012"	"2012"	"15-19 years"	"15-19"	35	84797	41.2750451	28.7497199	57.4036817	6.9767560
	"Maine"	"23"	"2012"	"2012"	"20-24 years"	"20-24"	74	79797	92.7353159	72.8176247	116.4208429	10.7802615
	"Maine"	"23"	"2012"	"2012"	"25-29 years"	"25-29"	78	74374	104.8753597	82.8997768	130.8896926	11.8747961
	"Maine"	"23"	"2012"	"2012"	"30-34 years"	"30-34"	93	73725	126.1444557	101.8149746	154.5357884	13.0805707
	"Maine"	"23"	"2012"	"2012"	"35-39 years"	"35-39"	100	73228	136.5597859	109.7940678	163.3255039	13.6559786
	"Maine"	"23"	"2012"	"2012"	"40-44 years"	"40-44"	148	88338	167.5383187	140.5460514	194.5305861	13.7715650
	"Maine"	"23"	"2012"	"2012"	"45-49 years"	"45-49"	304	99569	305.3159116	270.9942174	339.6376058	17.5110685
	"Maine"	"23"	"2012"	"2012"	"50-54 years"	"50-54"	468	110523	423.4412747	385.0770582	461.8054912	19.5735798
	"Maine"	"23"	"2012"	"2012"	"55-59 years"	"55-59"	672	106451	631.2763619	583.5464138	679.0063100	24.3520143
	"Maine"	"23"	"2012"	"2012"	"60-64 years "	"60-64"	890	94997	936.8716907	875.3198303	998.4235511	31.4040104
	"Maine"	"23"	"2012"	"2012"	"65-69 years"	"65-69"	1024	74299	1378.2150500	1293.7993782	1462.6307218	43.0692203
	"Maine"	"23"	"2012"	"2012"	"70-74 years"	"70-74"	1103	51392	2146.2484433	2019.5858697	2272.9110170	64.6237621
	"Maine"	"23"	"2012"	"2012"	"75-79 years"	"75-79"	1472	39307	3744.8800468	3553.5689870	3936.1911066	97.6076836
	"Maine"	"23"	"2012"	"2012"	"80-84 years"	"80-84"	1939	30905	6274.0656852	5994.8008661	6553.3305042	142.4820505
	"Maine"	"23"	"2012"	"2012"	"85-89 years"	"85-89"	2105	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2012"	"2012"	"90-94 years"	"90-94"	1493	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2012"	"2012"	"95-99 years"	"95-99"	613	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2012"	"2012"	"100+ years"	"100+"	144	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2012"	"2012"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maine"	"23"	"2013"	"2013"	"< 1 year"	"1"	90	12617	713.3232940	573.5975271	876.7955932	75.1908772
