st_name,st_fips,year,age_char,age_int,population
Alaska,02,2012,5-9 years,5,51919
Alaska,02,2012,10-14 years,10,50786
Alaska,02,2012,15-19 years,15,49555
Alaska,02,2012,20-24 years,20,58811
Alaska,02,2012,25-29 years,25,58957
Alaska,02,2012,30-34 years,30,52335
Alaska,02,2012,35-39 years,35,45131
Alaska,02,2012,40-44 years,40,47241
Alaska,02,2012,45-49 years,45,50283
Alaska,02,2012,50-54 years,50,55613
Alaska,02,2012,55-59 years,55,52314
Alaska,02,2012,60-64 years,60,40206
Alaska,02,2012,65-69 years,65,25886
Alaska,02,2012,70-74 years,70,15428
Alaska,02,2012,75-79 years,75,9576
Alaska,02,2012,80-84 years,80,6419
Alaska,02,2012,85+ years,85,5135
Alaska,02,2013,< 1 year,0,11314
Alaska,02,2013,1-4 years,1,44218
Alaska,02,2013,5-9 years,5,52111
Alaska,02,2013,10-14 years,10,50727
Alaska,02,2013,15-19 years,15,48791
Alaska,02,2013,20-24 years,20,61039
Alaska,02,2013,25-29 years,25,60483
Alaska,02,2013,30-34 years,30,54488
Alaska,02,2013,35-39 years,35,45618
Alaska,02,2013,40-44 years,40,46542
Alaska,02,2013,45-49 years,45,47802
Alaska,02,2013,50-54 years,50,54529
Alaska,02,2013,55-59 years,55,52244
Alaska,02,2013,60-64 years,60,41494
Alaska,02,2013,65-69 years,65,27515
Alaska,02,2013,70-74 years,70,16687
Alaska,02,2013,75-79 years,75,10061
Alaska,02,2013,80-84 years,80,6527
Alaska,02,2013,85+ years,85,5436
Alaska,02,2014,< 1 year,0,11391
Alaska,02,2014,1-4 years,1,44100
Alaska,02,2014,5-9 years,5,51815
Alaska,02,2014,10-14 years,10,49927
Alaska,02,2014,15-19 years,15,48016
Alaska,02,2014,20-24 years,20,60428
Alaska,02,2014,25-29 years,25,60976
Alaska,02,2014,30-34 years,30,55884
Alaska,02,2014,35-39 years,35,46127
Alaska,02,2014,40-44 years,40,45207
Alaska,02,2014,45-49 years,45,45894
Alaska,02,2014,50-54 years,50,53141
Alaska,02,2014,55-59 years,55,51679
Alaska,02,2014,60-64 years,60,42486
Alaska,02,2014,65-69 years,65,29171
Alaska,02,2014,70-74 years,70,17985
Alaska,02,2014,75-79 years,75,10434
Alaska,02,2014,80-84 years,80,6661
Alaska,02,2014,85+ years,85,5753
Alaska,02,2015,< 1 year,0,11292
Alaska,02,2015,1-4 years,1,44092
Alaska,02,2015,5-9 years,5,51801
Alaska,02,2015,10-14 years,10,49412
Alaska,02,2015,15-19 years,15,47376
Alaska,02,2015,20-24 years,20,59414
Alaska,02,2015,25-29 years,25,61611
Alaska,02,2015,30-34 years,30,56630
Alaska,02,2015,35-39 years,35,47428
Alaska,02,2015,40-44 years,40,43992
Alaska,02,2015,45-49 years,45,45236
Alaska,02,2015,50-54 years,50,51058
Alaska,02,2015,55-59 years,55,51278
Alaska,02,2015,60-64 years,60,43755
Alaska,02,2015,65-69 years,65,31101
Alaska,02,2015,70-74 years,70,19144
Alaska,02,2015,75-79 years,75,11002
Alaska,02,2015,80-84 years,80,6764
Alaska,02,2015,85+ years,85,6044
Alaska,02,2016,< 1 year,0,11258
Alaska,02,2016,1-4 years,1,43873
Alaska,02,2016,5-9 years,5,52674
Alaska,02,2016,10-14 years,10,49548
Alaska,02,2016,15-19 years,15,47202
Alaska,02,2016,20-24 years,20,57235
Alaska,02,2016,25-29 years,25,62936
Alaska,02,2016,30-34 years,30,57942
Alaska,02,2016,35-39 years,35,49355
Alaska,02,2016,40-44 years,40,42906
Alaska,02,2016,45-49 years,45,45000
Alaska,02,2016,50-54 years,50,48951
Alaska,02,2016,55-59 years,55,50872
Alaska,02,2016,60-64 years,60,44524
Alaska,02,2016,65-69 years,65,33062
Alaska,02,2016,70-74 years,70,20017
Alaska,02,2016,75-79 years,75,11854
Alaska,02,2016,80-84 years,80,7026
Alaska,02,2016,85+ years,85,6340
Alaska,02,2017,< 1 year,0,10737
Alaska,02,2017,1-4 years,1,43490
Alaska,02,2017,5-9 years,5,52523
Alaska,02,2017,10-14 years,10,49640
Alaska,02,2017,15-19 years,15,46625
Alaska,02,2017,20-24 years,20,54612
Alaska,02,2017,25-29 years,25,62914
Alaska,02,2017,30-34 years,30,57888
Alaska,02,2017,35-39 years,35,50576
Alaska,02,2017,40-44 years,40,42625
Alaska,02,2017,45-49 years,45,44463
Alaska,02,2017,50-54 years,50,46753
Alaska,02,2017,55-59 years,55,50154
Alaska,02,2017,60-64 years,60,45240
Alaska,02,2017,65-69 years,65,33937
Alaska,02,2017,70-74 years,70,22013
Alaska,02,2017,75-79 years,75,12805
Alaska,02,2017,80-84 years,80,7361
Alaska,02,2017,85+ years,85,6627
Alaska,02,2018,< 1 year,0,10331
Alaska,02,2018,1-4 years,1,42363
Alaska,02,2018,5-9 years,5,52302
Alaska,02,2018,10-14 years,10,49516
Alaska,02,2018,15-19 years,15,45823
Alaska,02,2018,20-24 years,20,52751
Alaska,02,2018,25-29 years,25,61766
Alaska,02,2018,30-34 years,30,57334
Alaska,02,2018,35-39 years,35,51878
Alaska,02,2018,40-44 years,40,42830
Alaska,02,2018,45-49 years,45,43481
Alaska,02,2018,50-54 years,50,44457
Alaska,02,2018,55-59 years,55,49264
Alaska,02,2018,60-64 years,60,45445
Alaska,02,2018,65-69 years,65,35062
Alaska,02,2018,70-74 years,70,23475
Alaska,02,2018,75-79 years,75,13921
Alaska,02,2018,80-84 years,80,7748
Alaska,02,2018,85+ years,85,6877
Alaska,02,2019,< 1 year,0,9821
Alaska,02,2019,1-4 years,1,41361
Alaska,02,2019,5-9 years,5,51946
Alaska,02,2019,10-14 years,10,49118
Alaska,02,2019,15-19 years,15,45072
Alaska,02,2019,20-24 years,20,51519
Alaska,02,2019,25-29 years,25,60638
Alaska,02,2019,30-34 years,30,57549
Alaska,02,2019,35-39 years,35,52733
Alaska,02,2019,40-44 years,40,43447
Alaska,02,2019,45-49 years,45,42422
Alaska,02,2019,50-54 years,50,42900
Alaska,02,2019,55-59 years,55,48293
Alaska,02,2019,60-64 years,60,45231
Alaska,02,2019,65-69 years,65,36326
Alaska,02,2019,70-74 years,70,24985
Alaska,02,2019,75-79 years,75,15019
Alaska,02,2019,80-84 years,80,8063
Alaska,02,2019,85+ years,85,7160
Alaska,02,2020,< 1 year,0,9706
Alaska,02,2020,1-4 years,1,40043
Alaska,02,2020,5-9 years,5,51643
Alaska,02,2020,10-14 years,10,49030
Alaska,02,2020,15-19 years,15,44846
Alaska,02,2020,20-24 years,20,50553
Alaska,02,2020,25-29 years,25,58506
Alaska,02,2020,30-34 years,30,57802
Alaska,02,2020,35-39 years,35,53686
Alaska,02,2020,40-44 years,40,44455
Alaska,02,2020,45-49 years,45,41185
Alaska,02,2020,50-54 years,50,42291
Alaska,02,2020,55-59 years,55,46576
Alaska,02,2020,60-64 years,60,44960
Alaska,02,2020,65-69 years,65,37529
Alaska,02,2020,70-74 years,70,26629
Alaska,02,2020,75-79 years,75,15938
Alaska,02,2020,80-84 years,80,8441
Alaska,02,2020,85+ years,85,7339
Arizona,04,1999,< 1 year,0,77506
Arizona,04,1999,1-4 years,1,298582
Arizona,04,1999,5-9 years,5,380471
Arizona,04,1999,10-14 years,10,364017
Arizona,04,1999,15-19 years,15,359836
Arizona,04,1999,20-24 years,20,350911
Arizona,04,1999,25-29 years,25,371429
Arizona,04,1999,30-34 years,30,367109
Arizona,04,1999,35-39 years,35,393281
Arizona,04,1999,40-44 years,40,368155
Arizona,04,1999,45-49 years,45,322567
Arizona,04,1999,50-54 years,50,282200
Arizona,04,1999,55-59 years,55,229310
Arizona,04,1999,60-64 years,60,198437
Arizona,04,1999,65-69 years,65,188248
Arizona,04,1999,70-74 years,70,174466
Arizona,04,1999,75-79 years,75,141816
Arizona,04,1999,80-84 years,80,89282
Arizona,04,1999,85+ years,85,66200
Arizona,04,2000,< 1 year,0,78966
Arizona,04,2000,1-4 years,1,305134
Arizona,04,2000,5-9 years,5,389520
Arizona,04,2000,10-14 years,10,381738
Arizona,04,2000,15-19 years,15,370484
Arizona,04,2000,20-24 years,20,367199
Arizona,04,2000,25-29 years,25,373244
Arizona,04,2000,30-34 years,30,369534
Arizona,04,2000,35-39 years,35,392930
Arizona,04,2000,40-44 years,40,378698
Arizona,04,2000,45-49 years,45,335059
Arizona,04,2000,50-54 years,50,300140
Arizona,04,2000,55-59 years,55,241181
Arizona,04,2000,60-64 years,60,205427
Arizona,04,2000,65-69 years,65,189473
Arizona,04,2000,70-74 years,70,175520
Arizona,04,2000,75-79 years,75,145023
Arizona,04,2000,80-84 years,80,92262
Arizona,04,2000,85+ years,85,69054
Arizona,04,2001,< 1 year,0,84721
Arizona,04,2001,1-4 years,1,309343
Arizona,04,2001,5-9 years,5,388279
Arizona,04,2001,10-14 years,10,392683
Arizona,04,2001,15-19 years,15,371612
Arizona,04,2001,20-24 years,20,388395
Arizona,04,2001,25-29 years,25,371096
Arizona,04,2001,30-34 years,30,377471
Arizona,04,2001,35-39 years,35,389659
Arizona,04,2001,40-44 years,40,388232
Arizona,04,2001,45-49 years,45,346161
Arizona,04,2001,50-54 years,50,318243
Arizona,04,2001,55-59 years,55,251367
Arizona,04,2001,60-64 years,60,212982
Arizona,04,2001,65-69 years,65,191895
Arizona,04,2001,70-74 years,70,177017
Arizona,04,2001,75-79 years,75,146970
Arizona,04,2001,80-84 years,80,96357
Arizona,04,2001,85+ years,85,70994
Arizona,04,2002,< 1 year,0,84886
Arizona,04,2002,1-4 years,1,320132
Arizona,04,2002,5-9 years,5,388857
Arizona,04,2002,10-14 years,10,402889
Arizona,04,2002,15-19 years,15,378885
Arizona,04,2002,20-24 years,20,401696
Arizona,04,2002,25-29 years,25,376202
Arizona,04,2002,30-34 years,30,385105
Arizona,04,2002,35-39 years,35,384764
Arizona,04,2002,40-44 years,40,397313
Arizona,04,2002,45-49 years,45,358936
Arizona,04,2002,50-54 years,50,323517
Arizona,04,2002,55-59 years,55,273288
Arizona,04,2002,60-64 years,60,223663
Arizona,04,2002,65-69 years,65,196606
Arizona,04,2002,70-74 years,70,178713
Arizona,04,2002,75-79 years,75,147829
Arizona,04,2002,80-84 years,80,100369
Arizona,04,2002,85+ years,85,72605
Arizona,04,2003,< 1 year,0,87052
Arizona,04,2003,1-4 years,1,329557
Arizona,04,2003,5-9 years,5,389350
Arizona,04,2003,10-14 years,10,411193
Arizona,04,2003,15-19 years,15,389173
Arizona,04,2003,20-24 years,20,407205
Arizona,04,2003,25-29 years,25,383859
Arizona,04,2003,30-34 years,30,387476
Arizona,04,2003,35-39 years,35,381549
Arizona,04,2003,40-44 years,40,401649
Arizona,04,2003,45-49 years,45,371404
Arizona,04,2003,50-54 years,50,331827
Arizona,04,2003,55-59 years,55,288991
Arizona,04,2003,60-64 years,60,238395
Arizona,04,2003,65-69 years,65,202879
Arizona,04,2003,70-74 years,70,180432
Arizona,04,2003,75-79 years,75,149940
Arizona,04,2003,80-84 years,80,102729
Arizona,04,2003,85+ years,85,75704
Arizona,04,2004,< 1 year,0,89116
Arizona,04,2004,1-4 years,1,340915
Arizona,04,2004,5-9 years,5,393245
Arizona,04,2004,10-14 years,10,418167
Arizona,04,2004,15-19 years,15,402508
Arizona,04,2004,20-24 years,20,411699
Arizona,04,2004,25-29 years,25,398820
Arizona,04,2004,30-34 years,30,389610
Arizona,04,2004,35-39 years,35,382433
Arizona,04,2004,40-44 years,40,409227
Arizona,04,2004,45-49 years,45,382225
Arizona,04,2004,50-54 years,50,344145
Arizona,04,2004,55-59 years,55,306685
Arizona,04,2004,60-64 years,60,252985
Arizona,04,2004,65-69 years,65,212176
Arizona,04,2004,70-74 years,70,182719
Arizona,04,2004,75-79 years,75,151003
Arizona,04,2004,80-84 years,80,106529
Arizona,04,2004,85+ years,85,78197
Arizona,04,2005,< 1 year,0,92434
Arizona,04,2005,1-4 years,1,354673
Arizona,04,2005,5-9 years,5,401892
Arizona,04,2005,10-14 years,10,425230
Arizona,04,2005,15-19 years,15,419514
Arizona,04,2005,20-24 years,20,415766
Arizona,04,2005,25-29 years,25,418966
Arizona,04,2005,30-34 years,30,392959
Arizona,04,2005,35-39 years,35,393196
Arizona,04,2005,40-44 years,40,414897
Arizona,04,2005,45-49 years,45,397557
Arizona,04,2005,50-54 years,50,358467
Arizona,04,2005,55-59 years,55,328711
Arizona,04,2005,60-64 years,60,268283
Arizona,04,2005,65-69 years,65,222232
Arizona,04,2005,70-74 years,70,186584
Arizona,04,2005,75-79 years,75,154910
Arizona,04,2005,80-84 years,80,110622
Arizona,04,2005,85+ years,85,82184
Arizona,04,2006,< 1 year,0,94201
Arizona,04,2006,1-4 years,1,365546
Arizona,04,2006,5-9 years,5,417038
Arizona,04,2006,10-14 years,10,433201
Arizona,04,2006,15-19 years,15,435349
Arizona,04,2006,20-24 years,20,421518
Arizona,04,2006,25-29 years,25,441876
Arizona,04,2006,30-34 years,30,396538
Arizona,04,2006,35-39 years,35,408786
Arizona,04,2006,40-44 years,40,417023
Arizona,04,2006,45-49 years,45,411281
Arizona,04,2006,50-54 years,50,373257
Arizona,04,2006,55-59 years,55,350991
Arizona,04,2006,60-64 years,60,282272
Arizona,04,2006,65-69 years,65,232855
Arizona,04,2006,70-74 years,70,191110
Arizona,04,2006,75-79 years,75,156984
Arizona,04,2006,80-84 years,80,112528
Arizona,04,2006,85+ years,85,86787
Arizona,04,2007,< 1 year,0,96177
Arizona,04,2007,1-4 years,1,373503
Arizona,04,2007,5-9 years,5,427998
Arizona,04,2007,10-14 years,10,439161
Arizona,04,2007,15-19 years,15,448264
Arizona,04,2007,20-24 years,20,428652
Arizona,04,2007,25-29 years,25,450343
Arizona,04,2007,30-34 years,30,400894
Arizona,04,2007,35-39 years,35,418635
Arizona,04,2007,40-44 years,40,412888
Arizona,04,2007,45-49 years,45,420635
Arizona,04,2007,50-54 years,50,387167
Arizona,04,2007,55-59 years,55,356562
Arizona,04,2007,60-64 years,60,303835
Arizona,04,2007,65-69 years,65,243729
Arizona,04,2007,70-74 years,70,195856
Arizona,04,2007,75-79 years,75,158624
Arizona,04,2007,80-84 years,80,113548
Arizona,04,2007,85+ years,85,91210
Arizona,04,2008,< 1 year,0,95576
Arizona,04,2008,1-4 years,1,378235
Arizona,04,2008,5-9 years,5,440171
Arizona,04,2008,10-14 years,10,442701
Arizona,04,2008,15-19 years,15,458137
Arizona,04,2008,20-24 years,20,435282
Arizona,04,2008,25-29 years,25,452605
Arizona,04,2008,30-34 years,30,406053
Arizona,04,2008,35-39 years,35,422417
Arizona,04,2008,40-44 years,40,409294
Arizona,04,2008,45-49 years,45,424958
Arizona,04,2008,50-54 years,50,400520
Arizona,04,2008,55-59 years,55,361835
Arizona,04,2008,60-64 years,60,320414
Arizona,04,2008,65-69 years,65,259777
Arizona,04,2008,70-74 years,70,202209
Arizona,04,2008,75-79 years,75,159753
Arizona,04,2008,80-84 years,80,115594
Arizona,04,2008,85+ years,85,94831
Arizona,04,2009,< 1 year,0,86485
Arizona,04,2009,1-4 years,1,376933
Arizona,04,2009,5-9 years,5,446994
Arizona,04,2009,10-14 years,10,445967
Arizona,04,2009,15-19 years,15,461505
Arizona,04,2009,20-24 years,20,438897
Arizona,04,2009,25-29 years,25,447102
Arizona,04,2009,30-34 years,30,412192
Arizona,04,2009,35-39 years,35,420284
Arizona,04,2009,40-44 years,40,405504
Arizona,04,2009,45-49 years,45,428173
Arizona,04,2009,50-54 years,50,407844
Arizona,04,2009,55-59 years,55,369424
Arizona,04,2009,60-64 years,60,335404
Arizona,04,2009,65-69 years,65,273341
Arizona,04,2009,70-74 years,70,209841
Arizona,04,2009,75-79 years,75,161072
Arizona,04,2009,80-84 years,80,116341
Arizona,04,2009,85+ years,85,99851
Arizona,04,2010,< 1 year,0,86667
Arizona,04,2010,1-4 years,1,366802
Arizona,04,2010,5-9 years,5,453017
Arizona,04,2010,10-14 years,10,449243
Arizona,04,2010,15-19 years,15,459917
Arizona,04,2010,20-24 years,20,446746
Arizona,04,2010,25-29 years,25,439880
Arizona,04,2010,30-34 years,30,418561
Arizona,04,2010,35-39 years,35,414142
Arizona,04,2010,40-44 years,40,408455
Arizona,04,2010,45-49 years,45,426040
Arizona,04,2010,50-54 years,50,417143
Arizona,04,2010,55-59 years,55,377436
Arizona,04,2010,60-64 years,60,354191
Arizona,04,2010,65-69 years,65,284893
Arizona,04,2010,70-74 years,70,217073
Arizona,04,2010,75-79 years,75,162989
Arizona,04,2010,80-84 years,80,119419
Arizona,04,2010,85+ years,85,104728
Arizona,04,2011,< 1 year,0,86118
Arizona,04,2011,1-4 years,1,359591
Arizona,04,2011,5-9 years,5,450340
Arizona,04,2011,10-14 years,10,451232
Arizona,04,2011,15-19 years,15,453956
Arizona,04,2011,20-24 years,20,464416
Arizona,04,2011,25-29 years,25,441123
Arizona,04,2011,30-34 years,30,427033
Arizona,04,2011,35-39 years,35,406369
Arizona,04,2011,40-44 years,40,416189
Arizona,04,2011,45-49 years,45,418774
Arizona,04,2011,50-54 years,50,423253
Arizona,04,2011,55-59 years,55,385636
Arizona,04,2011,60-64 years,60,369630
Arizona,04,2011,65-69 years,65,293870
Arizona,04,2011,70-74 years,70,226838
Arizona,04,2011,75-79 years,75,167304
Arizona,04,2011,80-84 years,80,122613
Arizona,04,2011,85+ years,85,109131
Arizona,04,2012,< 1 year,0,85554
Arizona,04,2012,1-4 years,1,354037
Arizona,04,2012,5-9 years,5,456026
Arizona,04,2012,10-14 years,10,452618
Arizona,04,2012,15-19 years,15,452229
Arizona,04,2012,20-24 years,20,480162
Arizona,04,2012,25-29 years,25,441649
Arizona,04,2012,30-34 years,30,435032
Arizona,04,2012,35-39 years,35,406803
Arizona,04,2012,40-44 years,40,420875
Arizona,04,2012,45-49 years,45,412084
Arizona,04,2012,50-54 years,50,426583
Arizona,04,2012,55-59 years,55,396195
Arizona,04,2012,60-64 years,60,366549
Arizona,04,2012,65-69 years,65,319094
Arizona,04,2012,70-74 years,70,239238
Arizona,04,2012,75-79 years,75,172794
Arizona,04,2012,80-84 years,80,125273
Arizona,04,2012,85+ years,85,113549
Arizona,04,2013,< 1 year,0,86224
Arizona,04,2013,1-4 years,1,349022
Arizona,04,2013,5-9 years,5,460300
Arizona,04,2013,10-14 years,10,453737
Arizona,04,2013,15-19 years,15,452252
Arizona,04,2013,20-24 years,20,487647
Arizona,04,2013,25-29 years,25,445281
Arizona,04,2013,30-34 years,30,443625
Arizona,04,2013,35-39 years,35,409883
Arizona,04,2013,40-44 years,40,421100
Arizona,04,2013,45-49 years,45,407403
Arizona,04,2013,50-54 years,50,428783
Arizona,04,2013,55-59 years,55,404889
Arizona,04,2013,60-64 years,60,370634
Arizona,04,2013,65-69 years,65,332778
Arizona,04,2013,70-74 years,70,255753
Arizona,04,2013,75-79 years,75,180366
Arizona,04,2013,80-84 years,80,127457
Arizona,04,2013,85+ years,85,117556
Arizona,04,2014,< 1 year,0,86303
Arizona,04,2014,1-4 years,1,348904
Arizona,04,2014,5-9 years,5,460689
Arizona,04,2014,10-14 years,10,456636
Arizona,04,2014,15-19 years,15,455630
Arizona,04,2014,20-24 years,20,494285
Arizona,04,2014,25-29 years,25,456501
Arizona,04,2014,30-34 years,30,449803
Arizona,04,2014,35-39 years,35,415388
Arizona,04,2014,40-44 years,40,420327
Arizona,04,2014,45-49 years,45,406033
Arizona,04,2014,50-54 years,50,431088
Arizona,04,2014,55-59 years,55,412723
Arizona,04,2014,60-64 years,60,378076
Arizona,04,2014,65-69 years,65,348925
Arizona,04,2014,70-74 years,70,269250
Arizona,04,2014,75-79 years,75,190151
Arizona,04,2014,80-84 years,80,129553
Arizona,04,2014,85+ years,85,122608
Arizona,04,2015,< 1 year,0,86813
Arizona,04,2015,1-4 years,1,349810
Arizona,04,2015,5-9 years,5,458633
Arizona,04,2015,10-14 years,10,457929
Arizona,04,2015,15-19 years,15,461958
Arizona,04,2015,20-24 years,20,492197
Arizona,04,2015,25-29 years,25,471771
Arizona,04,2015,30-34 years,30,452053
Arizona,04,2015,35-39 years,35,424704
Arizona,04,2015,40-44 years,40,417637
Arizona,04,2015,45-49 years,45,411235
Arizona,04,2015,50-54 years,50,429636
Arizona,04,2015,55-59 years,55,421989
Arizona,04,2015,60-64 years,60,387761
Arizona,04,2015,65-69 years,65,366026
Arizona,04,2015,70-74 years,70,281476
Arizona,04,2015,75-79 years,75,199113
Arizona,04,2015,80-84 years,80,133327
Arizona,04,2015,85+ years,85,128742
Arizona,04,2016,< 1 year,0,84893
Arizona,04,2016,1-4 years,1,352049
Arizona,04,2016,5-9 years,5,457666
Arizona,04,2016,10-14 years,10,461525
Arizona,04,2016,15-19 years,15,468596
Arizona,04,2016,20-24 years,20,490287
Arizona,04,2016,25-29 years,25,489441
Arizona,04,2016,30-34 years,30,456870
Arizona,04,2016,35-39 years,35,436444
Arizona,04,2016,40-44 years,40,413639
Arizona,04,2016,45-49 years,45,421612
Arizona,04,2016,50-54 years,50,424703
Arizona,04,2016,55-59 years,55,430885
Arizona,04,2016,60-64 years,60,398692
Arizona,04,2016,65-69 years,65,384452
Arizona,04,2016,70-74 years,70,292240
Arizona,04,2016,75-79 years,75,209314
Arizona,04,2016,80-84 years,80,137900
Arizona,04,2016,85+ years,85,133559
Arizona,04,2017,< 1 year,0,83274
Arizona,04,2017,1-4 years,1,352239
Arizona,04,2017,5-9 years,5,453847
Arizona,04,2017,10-14 years,10,468617
Arizona,04,2017,15-19 years,15,469917
Arizona,04,2017,20-24 years,20,487691
Arizona,04,2017,25-29 years,25,505393
Arizona,04,2017,30-34 years,30,460496
Arizona,04,2017,35-39 years,35,447436
Arizona,04,2017,40-44 years,40,415808
Arizona,04,2017,45-49 years,45,428030
Arizona,04,2017,50-54 years,50,420787
Arizona,04,2017,55-59 years,55,436035
Arizona,04,2017,60-64 years,60,411249
Arizona,04,2017,65-69 years,65,382866
Arizona,04,2017,70-74 years,70,320318
Arizona,04,2017,75-79 years,75,222080
Arizona,04,2017,80-84 years,80,143509
Arizona,04,2017,85+ years,85,138496
Arizona,04,2018,< 1 year,0,81155
Arizona,04,2018,1-4 years,1,351130
Arizona,04,2018,5-9 years,5,451303
Arizona,04,2018,10-14 years,10,476490
Arizona,04,2018,15-19 years,15,473941
Arizona,04,2018,20-24 years,20,492429
Arizona,04,2018,25-29 years,25,517758
Arizona,04,2018,30-34 years,30,467932
Arizona,04,2018,35-39 years,35,458460
Arizona,04,2018,40-44 years,40,421227
Arizona,04,2018,45-49 years,45,431112
Arizona,04,2018,50-54 years,50,417956
Arizona,04,2018,55-59 years,55,441212
Arizona,04,2018,60-64 years,60,423070
Arizona,04,2018,65-69 years,65,389055
Arizona,04,2018,70-74 years,70,336679
Arizona,04,2018,75-79 years,75,239337
Arizona,04,2018,80-84 years,80,150715
Arizona,04,2018,85+ years,85,143267
Arizona,04,2019,< 1 year,0,81439
Arizona,04,2019,1-4 years,1,347671
Arizona,04,2019,5-9 years,5,454018
Arizona,04,2019,10-14 years,10,478224
Arizona,04,2019,15-19 years,15,479565
Arizona,04,2019,20-24 years,20,496960
Arizona,04,2019,25-29 years,25,527245
Arizona,04,2019,30-34 years,30,482476
Arizona,04,2019,35-39 years,35,467513
Arizona,04,2019,40-44 years,40,428972
Arizona,04,2019,45-49 years,45,433051
Arizona,04,2019,50-54 years,50,418599
Arizona,04,2019,55-59 years,55,446758
Arizona,04,2019,60-64 years,60,433564
